"filename", "language", "Markdown", "JSON", "JavaScript", "JSON with Comments", "Properties", "XML", "pip requirements", "Batch", "Python", "PowerShell", "comment", "blank", "total"
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\idna\core.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 314, 0, 13, 74, 401
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\idna\idnadata.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 2149, 0, 1, 2, 2152
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\idna\intranges.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 16, 9, 55
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\idna\package_data.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 3
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\idna\uts46data.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 8510, 0, 3, 88, 8601
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\msgpack\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 18, 15, 58
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\msgpack\exceptions.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 15, 17, 49
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\msgpack\ext.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 76, 23, 194
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\msgpack\fallback.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 716, 0, 203, 92, 1011
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\packaging\__about__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 3, 6, 27
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\packaging\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 3, 3, 26
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\packaging\_manylinux.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 196, 0, 68, 38, 302
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\packaging\_musllinux.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 32, 20, 137
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\packaging\_structures.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 3, 23, 62
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\packaging\markers.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 208, 0, 25, 72, 305
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\packaging\requirements.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 18, 32, 147
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\packaging\specifiers.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 203, 0, 549, 51, 803
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\packaging\tags.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 308, 0, 103, 77, 488
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\packaging\utils.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 26, 30, 137
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\packaging\version.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 171, 0, 277, 57, 505
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\pkg_resources\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 1866, 0, 972, 524, 3362
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\platformdirs\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 337, 0, 158, 72, 567
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\platformdirs\__main__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 2, 12, 54
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\platformdirs\android.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 43, 44, 211
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\platformdirs\api.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 125, 0, 62, 37, 224
"c:\Users\Josh\Documents\assignments\Cashflow365\backend\cashflow_env\Lib\site-packages\pip\_vendor\platformdirs\macos.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 22, 21, 92
